title_id,Date,ku_borrows
949,8/25/18,0
949,8/26/18,0
949,8/27/18,0
949,8/28/18,0
949,8/29/18,0
949,8/30/18,0
949,8/31/18,0
949,9/1/18,1
949,9/2/18,5
949,9/3/18,3
949,9/4/18,0
949,9/5/18,1
949,9/6/18,0
949,9/7/18,0
949,9/8/18,2
949,9/9/18,0
949,9/10/18,0
949,9/11/18,0
949,9/12/18,3
949,9/13/18,4
949,9/14/18,1
949,9/15/18,0
949,9/16/18,0
949,9/17/18,1
949,9/18/18,0
949,9/19/18,0
949,9/20/18,0
949,9/21/18,4
949,9/22/18,0
949,9/23/18,0
949,9/24/18,0
949,9/25/18,0
949,9/26/18,0
949,9/27/18,3
950,6/5/18,1
950,6/6/18,0
950,6/7/18,0
950,6/8/18,0
950,6/9/18,1
950,6/10/18,1
950,6/11/18,1
950,6/12/18,0
950,6/13/18,3
950,6/14/18,0
950,6/15/18,0
950,6/16/18,0
950,6/17/18,2
950,6/18/18,1
950,6/19/18,4
950,6/20/18,0
950,6/21/18,1
950,6/22/18,0
950,6/23/18,3
950,6/24/18,0
950,6/25/18,0
950,6/26/18,0
950,6/27/18,0
950,6/28/18,1
950,6/29/18,1
950,6/30/18,1
950,7/1/18,0
950,7/2/18,1
950,7/3/18,0
950,7/4/18,0
950,7/5/18,0
950,7/6/18,0
950,7/7/18,4
950,7/8/18,0
950,7/9/18,1
950,7/10/18,0
950,7/11/18,0
950,7/12/18,0
950,7/13/18,0
950,7/14/18,4
950,7/15/18,0
950,7/16/18,0
950,7/17/18,0
950,7/18/18,2
950,7/19/18,0
950,7/20/18,2
950,7/21/18,2
950,7/22/18,0
950,7/23/18,1
950,7/24/18,2
950,7/25/18,2
950,7/26/18,0
950,7/27/18,0
950,7/28/18,0
950,7/29/18,0
950,7/30/18,0
950,7/31/18,2
950,8/1/18,2
950,8/2/18,0
950,8/3/18,1
950,8/4/18,1
950,8/5/18,0
950,8/6/18,1
950,8/7/18,2
950,8/8/18,1
950,8/9/18,3
950,8/10/18,4
950,8/11/18,0
950,8/12/18,0
950,8/13/18,3
950,8/14/18,0
950,8/15/18,0
950,8/16/18,0
950,8/17/18,0
950,8/18/18,0
950,8/19/18,2
951,6/1/18,0
951,6/2/18,0
951,6/3/18,2
951,6/4/18,0
951,6/5/18,0
951,6/6/18,2
951,6/7/18,1
951,6/8/18,0
951,6/9/18,0
951,6/10/18,1
951,6/11/18,1
951,6/12/18,2
951,6/13/18,4
951,6/14/18,0
951,6/15/18,0
951,6/16/18,0
951,6/17/18,0
951,6/18/18,0
951,6/19/18,0
951,6/20/18,2
951,6/21/18,1
951,6/22/18,0
951,6/23/18,0
951,6/24/18,0
951,6/25/18,0
951,6/26/18,1
951,6/27/18,4
951,6/28/18,0
951,6/29/18,0
951,6/30/18,0
951,7/1/18,0
951,7/2/18,1
951,7/3/18,0
951,7/4/18,1
951,7/5/18,0
951,7/6/18,0
951,7/7/18,0
951,7/8/18,0
951,7/9/18,0
951,7/10/18,0
951,7/11/18,0
951,7/12/18,4
951,7/13/18,0
951,7/14/18,0
951,7/15/18,0
951,7/16/18,0
951,7/17/18,1
951,7/18/18,1
951,7/19/18,0
951,7/20/18,4
951,7/21/18,0
951,7/22/18,1
951,7/23/18,0
951,7/24/18,0
951,7/25/18,0
951,7/26/18,1
951,7/27/18,0
951,7/28/18,1
952,6/1/18,1
952,6/2/18,5
952,6/3/18,1
952,6/4/18,1
952,6/5/18,0
952,6/6/18,4
952,6/7/18,0
952,6/8/18,2
952,6/9/18,4
952,6/10/18,1
952,6/11/18,3
952,6/12/18,0
952,6/13/18,1
952,6/14/18,0
952,6/15/18,1
952,6/16/18,0
952,6/17/18,0
952,6/18/18,1
952,6/19/18,0
952,6/20/18,0
952,6/21/18,0
952,6/22/18,1
952,6/23/18,4
952,6/24/18,1
952,6/25/18,4
952,6/26/18,1
952,6/27/18,1
952,6/28/18,0
952,6/29/18,0
952,6/30/18,0
952,7/1/18,4
952,7/2/18,0
952,7/3/18,0
952,7/4/18,3
952,7/5/18,5
952,7/6/18,6
952,7/7/18,0
952,7/8/18,2
952,7/9/18,0
952,7/10/18,0
952,7/11/18,0
952,7/12/18,2
952,7/13/18,0
952,7/14/18,0
952,7/15/18,0
952,7/16/18,1
952,7/17/18,4
952,7/18/18,1
952,7/19/18,1
952,7/20/18,3
952,7/21/18,5
952,7/22/18,0
952,7/23/18,2
952,7/24/18,0
952,7/25/18,3
952,7/26/18,4
952,7/27/18,0
952,7/28/18,1
952,7/29/18,3
952,7/30/18,1
952,7/31/18,0
952,8/1/18,1
952,8/2/18,0
952,8/3/18,1
952,8/4/18,0
952,8/5/18,2
952,8/6/18,0
952,8/7/18,0
952,8/8/18,0
952,8/9/18,3
952,8/10/18,0
952,8/11/18,0
952,8/12/18,3
952,8/13/18,1
952,8/14/18,0
952,8/15/18,3
952,8/16/18,1
952,8/17/18,1
952,8/18/18,1
952,8/19/18,6
952,8/20/18,1
952,8/21/18,0
952,8/22/18,1
952,8/23/18,1
952,8/24/18,0
952,8/25/18,1
952,8/26/18,2
952,8/27/18,0
952,8/28/18,5
952,8/29/18,5
952,8/30/18,0
952,8/31/18,4
952,9/1/18,2
952,9/2/18,2
952,9/3/18,0
952,9/4/18,1
952,9/5/18,1
952,9/6/18,0
952,9/7/18,0
952,9/8/18,0
952,9/9/18,2
952,9/10/18,8
952,9/11/18,1
952,9/12/18,3
952,9/13/18,0
952,9/14/18,5
952,9/15/18,0
952,9/16/18,0
952,9/17/18,1
952,9/18/18,1
952,9/19/18,0
952,9/20/18,0
952,9/21/18,0
952,9/22/18,1
953,6/8/18,1
953,6/9/18,0
953,6/10/18,3
953,6/11/18,0
953,6/12/18,1
953,6/13/18,0
953,6/14/18,3
953,6/15/18,3
953,6/16/18,0
953,6/17/18,0
953,6/18/18,0
953,6/19/18,3
953,6/20/18,0
953,6/21/18,0
953,6/22/18,0
953,6/23/18,2
953,6/24/18,1
953,6/25/18,0
953,6/26/18,0
953,6/27/18,0
953,6/28/18,0
953,6/29/18,0
953,6/30/18,2
953,7/1/18,0
953,7/2/18,0
953,7/3/18,1
953,7/4/18,1
953,7/5/18,1
953,7/6/18,1
953,7/7/18,4
953,7/8/18,1
953,7/9/18,5
953,7/10/18,5
953,7/11/18,0
953,7/12/18,0
953,7/13/18,0
953,7/14/18,0
953,7/15/18,2
953,7/16/18,3
953,7/17/18,1
953,7/18/18,0
953,7/19/18,0
953,7/20/18,0
953,7/21/18,1
953,7/22/18,0
953,7/23/18,0
953,7/24/18,0
953,7/25/18,2
953,7/26/18,0
953,7/27/18,0
953,7/28/18,0
953,7/29/18,2
953,7/30/18,0
953,7/31/18,3
953,8/1/18,2
953,8/2/18,0
953,8/3/18,2
953,8/4/18,1
953,8/5/18,1
953,8/6/18,0
953,8/7/18,1
953,8/8/18,0
953,8/9/18,2
953,8/10/18,0
953,8/11/18,0
953,8/12/18,1
953,8/13/18,1
954,6/3/18,1
954,6/4/18,0
954,6/5/18,0
954,6/6/18,1
954,6/7/18,0
954,6/8/18,0
954,6/9/18,4
954,6/10/18,1
954,6/11/18,0
954,6/12/18,0
954,6/13/18,0
954,6/14/18,0
954,6/15/18,0
954,6/16/18,0
954,6/17/18,0
954,6/18/18,1
954,6/19/18,0
954,6/20/18,0
954,6/21/18,0
954,6/22/18,0
954,6/23/18,4
954,6/24/18,0
954,6/25/18,0
954,6/26/18,4
954,6/27/18,0
954,6/28/18,3
954,6/29/18,0
954,6/30/18,0
954,7/1/18,0
954,7/2/18,0
954,7/3/18,0
954,7/4/18,0
954,7/5/18,0
954,7/6/18,0
954,7/7/18,2
954,7/8/18,2
954,7/9/18,0
954,7/10/18,0
954,7/11/18,1
954,7/12/18,0
954,7/13/18,1
954,7/14/18,0
954,7/15/18,0
954,7/16/18,1
954,7/17/18,1
954,7/18/18,1
954,7/19/18,1
954,7/20/18,2
954,7/21/18,1
954,7/22/18,0
954,7/23/18,0
954,7/24/18,0
954,7/25/18,2
954,7/26/18,0
954,7/27/18,0
954,7/28/18,1
954,7/29/18,0
954,7/30/18,2
954,7/31/18,0
954,8/1/18,0
954,8/2/18,0
954,8/3/18,0
954,8/4/18,0
954,8/5/18,3
954,8/6/18,0
954,8/7/18,1
954,8/8/18,4
954,8/9/18,0
954,8/10/18,0
954,8/11/18,0
954,8/12/18,0
954,8/13/18,0
954,8/14/18,0
954,8/15/18,0
954,8/16/18,0
954,8/17/18,0
954,8/18/18,1
954,8/19/18,0
954,8/20/18,3
954,8/21/18,0
954,8/22/18,2
954,8/23/18,2
954,8/24/18,0
954,8/25/18,0
954,8/26/18,3
954,8/27/18,2
954,8/28/18,0
954,8/29/18,3
954,8/30/18,1
954,8/31/18,0
954,9/1/18,0
954,9/2/18,1
954,9/3/18,0
954,9/4/18,0
954,9/5/18,1
954,9/6/18,0
954,9/7/18,2
954,9/8/18,0
954,9/9/18,0
954,9/10/18,0
954,9/11/18,3
954,9/12/18,0
954,9/13/18,0
954,9/14/18,3
954,9/15/18,0
954,9/16/18,0
954,9/17/18,0
954,9/18/18,2
954,9/19/18,0
954,9/20/18,1
954,9/21/18,1
954,9/22/18,0
954,9/23/18,0
954,9/24/18,1
954,9/25/18,0
954,9/26/18,2
954,9/27/18,0
954,9/28/18,0
954,9/29/18,0
954,9/30/18,0
954,10/1/18,0
954,10/2/18,1
954,10/3/18,0
954,10/4/18,1
954,10/5/18,0
954,10/6/18,3
954,10/7/18,1
954,10/8/18,0
954,10/9/18,0
954,10/10/18,1
954,10/11/18,0
954,10/12/18,0
954,10/13/18,0
954,10/14/18,0
954,10/15/18,2
954,10/16/18,0
954,10/17/18,0
954,10/18/18,0
954,10/19/18,0
954,10/20/18,0
954,10/21/18,0
954,10/22/18,2
954,10/23/18,0
954,10/24/18,0
954,10/25/18,0
954,10/26/18,0
954,10/27/18,0
954,10/28/18,0
954,10/29/18,0
954,10/30/18,0
954,10/31/18,0
954,11/1/18,0
954,11/2/18,1
954,11/3/18,1
954,11/4/18,1
954,11/5/18,2
954,11/6/18,0
954,11/7/18,0
954,11/8/18,3
954,11/9/18,0
954,11/10/18,0
954,11/11/18,0
954,11/12/18,0
954,11/13/18,1
954,11/14/18,0
954,11/15/18,0
954,11/16/18,0
954,11/17/18,0
954,11/18/18,1
954,11/19/18,0
954,11/20/18,0
954,11/21/18,1
954,11/22/18,0
954,11/23/18,2
954,11/24/18,0
954,11/25/18,2
954,11/26/18,1
954,11/27/18,0
954,11/28/18,0
954,11/29/18,0
954,11/30/18,0
954,12/1/18,0
954,12/2/18,2
954,12/3/18,0
954,12/4/18,0
954,12/5/18,2
954,12/6/18,0
954,12/7/18,0
954,12/8/18,0
954,12/9/18,0
954,12/10/18,2
954,12/11/18,0
954,12/12/18,0
955,6/10/18,1
955,6/11/18,0
955,6/12/18,1
955,6/13/18,0
955,6/14/18,0
955,6/15/18,2
955,6/16/18,1
955,6/17/18,0
955,6/18/18,0
955,6/19/18,0
955,6/20/18,0
955,6/21/18,4
955,6/22/18,0
955,6/23/18,0
955,6/24/18,0
955,6/25/18,2
955,6/26/18,0
955,6/27/18,0
955,6/28/18,0
955,6/29/18,0
955,6/30/18,3
955,7/1/18,0
955,7/2/18,4
955,7/3/18,0
955,7/4/18,3
955,7/5/18,2
955,7/6/18,0
955,7/7/18,1
955,7/8/18,0
955,7/9/18,3
955,7/10/18,2
955,7/11/18,1
955,7/12/18,2
955,7/13/18,0
955,7/14/18,0
955,7/15/18,0
955,7/16/18,5
955,7/17/18,0
955,7/18/18,3
955,7/19/18,0
955,7/20/18,0
955,7/21/18,0
955,7/22/18,2
955,7/23/18,0
955,7/24/18,0
955,7/25/18,1
955,7/26/18,0
955,7/27/18,1
955,7/28/18,1
955,7/29/18,0
955,7/30/18,0
955,7/31/18,5
955,8/1/18,3
955,8/2/18,0
955,8/3/18,1
955,8/4/18,2
955,8/5/18,0
955,8/6/18,0
955,8/7/18,0
955,8/8/18,4
955,8/9/18,5
955,8/10/18,0
955,8/11/18,1
955,8/12/18,1
955,8/13/18,0
955,8/14/18,0
955,8/15/18,3
955,8/16/18,1
955,8/17/18,0
955,8/18/18,0
955,8/19/18,1
955,8/20/18,3
955,8/21/18,0
955,8/22/18,0
955,8/23/18,4
955,8/24/18,4
955,8/25/18,0
955,8/26/18,5
955,8/27/18,0
955,8/28/18,1
955,8/29/18,0
955,8/30/18,2
955,8/31/18,0
955,9/1/18,0
955,9/2/18,2
955,9/3/18,0
955,9/4/18,0
955,9/5/18,0
955,9/6/18,2
955,9/7/18,0
955,9/8/18,0
955,9/9/18,0
955,9/10/18,2
955,9/11/18,0
955,9/12/18,0
955,9/13/18,2
955,9/14/18,0
955,9/15/18,0
955,9/16/18,2
955,9/17/18,0
955,9/18/18,1
955,9/19/18,0
955,9/20/18,4
955,9/21/18,0
955,9/22/18,0
955,9/23/18,0
955,9/24/18,0
955,9/25/18,4
956,6/4/18,1
956,6/5/18,0
956,6/6/18,2
956,6/7/18,4
956,6/8/18,0
956,6/9/18,0
956,6/10/18,0
956,6/11/18,0
956,6/12/18,0
956,6/13/18,0
956,6/14/18,4
956,6/15/18,1
956,6/16/18,0
956,6/17/18,0
956,6/18/18,0
956,6/19/18,0
956,6/20/18,0
956,6/21/18,0
956,6/22/18,2
956,6/23/18,0
956,6/24/18,0
956,6/25/18,2
956,6/26/18,0
956,6/27/18,1
956,6/28/18,2
956,6/29/18,0
956,6/30/18,0
956,7/1/18,0
956,7/2/18,0
956,7/3/18,1
956,7/4/18,2
956,7/5/18,0
956,7/6/18,0
956,7/7/18,1
956,7/8/18,0
956,7/9/18,0
956,7/10/18,2
956,7/11/18,0
956,7/12/18,0
956,7/13/18,0
956,7/14/18,0
956,7/15/18,0
956,7/16/18,0
956,7/17/18,0
956,7/18/18,1
956,7/19/18,4
956,7/20/18,2
956,7/21/18,3
956,7/22/18,0
956,7/23/18,0
956,7/24/18,1
956,7/25/18,0
956,7/26/18,3
956,7/27/18,0
956,7/28/18,4
956,7/29/18,0
956,7/30/18,0
956,7/31/18,2
956,8/1/18,1
956,8/2/18,2
956,8/3/18,0
956,8/4/18,0
956,8/5/18,2
956,8/6/18,0
956,8/7/18,0
956,8/8/18,0
956,8/9/18,0
956,8/10/18,0
956,8/11/18,0
956,8/12/18,0
956,8/13/18,0
956,8/14/18,0
956,8/15/18,0
956,8/16/18,0
956,8/17/18,4
957,6/11/18,2
957,6/12/18,0
957,6/13/18,0
957,6/14/18,0
957,6/15/18,0
957,6/16/18,0
957,6/17/18,3
957,6/18/18,2
957,6/19/18,0
957,6/20/18,0
957,6/21/18,0
957,6/22/18,0
957,6/23/18,0
957,6/24/18,1
957,6/25/18,0
957,6/26/18,0
957,6/27/18,0
957,6/28/18,0
957,6/29/18,0
957,6/30/18,0
957,7/1/18,0
957,7/2/18,0
957,7/3/18,0
957,7/4/18,0
957,7/5/18,1
957,7/6/18,0
957,7/7/18,0
957,7/8/18,2
957,7/9/18,0
957,7/10/18,0
957,7/11/18,1
957,7/12/18,0
957,7/13/18,2
957,7/14/18,2
957,7/15/18,0
957,7/16/18,1
957,7/17/18,0
957,7/18/18,0
957,7/19/18,3
957,7/20/18,0
957,7/21/18,0
957,7/22/18,0
957,7/23/18,0
957,7/24/18,1
957,7/25/18,4
957,7/26/18,0
957,7/27/18,2
957,7/28/18,4
957,7/29/18,2
957,7/30/18,0
957,7/31/18,1
957,8/1/18,0
957,8/2/18,0
957,8/3/18,4
957,8/4/18,0
957,8/5/18,0
957,8/6/18,3
957,8/7/18,1
958,6/6/18,4
958,6/7/18,3
958,6/8/18,0
958,6/9/18,0
958,6/10/18,0
958,6/11/18,0
958,6/12/18,0
958,6/13/18,1
958,6/14/18,0
958,6/15/18,0
958,6/16/18,0
958,6/17/18,0
958,6/18/18,1
958,6/19/18,0
958,6/20/18,2
958,6/21/18,0
958,6/22/18,0
958,6/23/18,0
958,6/24/18,0
958,6/25/18,3
958,6/26/18,3
958,6/27/18,4
958,6/28/18,1
958,6/29/18,1
958,6/30/18,2
958,7/1/18,0
958,7/2/18,0
958,7/3/18,0
958,7/4/18,0
958,7/5/18,0
958,7/6/18,0
958,7/7/18,0
958,7/8/18,0
958,7/9/18,0
958,7/10/18,0
958,7/11/18,0
958,7/12/18,4
958,7/13/18,0
958,7/14/18,0
958,7/15/18,0
958,7/16/18,1
958,7/17/18,0
958,7/18/18,0
958,7/19/18,0
958,7/20/18,0
958,7/21/18,0
958,7/22/18,0
958,7/23/18,2
958,7/24/18,4
958,7/25/18,2
958,7/26/18,0
958,7/27/18,4
958,7/28/18,0
958,7/29/18,2
958,7/30/18,0
958,7/31/18,0
958,8/1/18,1
958,8/2/18,0
958,8/3/18,1
958,8/4/18,0
958,8/5/18,0
958,8/6/18,0
958,8/7/18,0
958,8/8/18,3
958,8/9/18,0
958,8/10/18,1
958,8/11/18,0
958,8/12/18,0
958,8/13/18,0
958,8/14/18,2
958,8/15/18,0
958,8/16/18,0
958,8/17/18,0
958,8/18/18,0
958,8/19/18,0
958,8/20/18,1
958,8/21/18,0
958,8/22/18,0
958,8/23/18,0
958,8/24/18,0
958,8/25/18,0
958,8/26/18,1
958,8/27/18,0
958,8/28/18,1
958,8/29/18,1
958,8/30/18,0
958,8/31/18,2
958,9/1/18,0
958,9/2/18,0
958,9/3/18,0
958,9/4/18,2
958,9/5/18,0
958,9/6/18,0
958,9/7/18,0
958,9/8/18,0
958,9/9/18,0
958,9/10/18,0
958,9/11/18,2
958,9/12/18,0
958,9/13/18,1
958,9/14/18,0
958,9/15/18,0
958,9/16/18,0
958,9/17/18,1
958,9/18/18,1
958,9/19/18,0
958,9/20/18,3
958,9/21/18,0
958,9/22/18,0
958,9/23/18,0
958,9/24/18,5
959,6/5/18,4
959,6/6/18,0
959,6/7/18,0
959,6/8/18,0
959,6/9/18,2
959,6/10/18,0
959,6/11/18,0
959,6/12/18,0
959,6/13/18,3
959,6/14/18,2
959,6/15/18,5
959,6/16/18,1
959,6/17/18,2
959,6/18/18,3
959,6/19/18,0
959,6/20/18,4
959,6/21/18,0
959,6/22/18,1
959,6/23/18,0
959,6/24/18,0
959,6/25/18,2
959,6/26/18,1
959,6/27/18,1
959,6/28/18,4
959,6/29/18,2
959,6/30/18,0
959,7/1/18,2
959,7/2/18,0
959,7/3/18,0
959,7/4/18,1
959,7/5/18,0
959,7/6/18,0
959,7/7/18,0
959,7/8/18,0
959,7/9/18,0
959,7/10/18,0
959,7/11/18,1
959,7/12/18,0
959,7/13/18,0
959,7/14/18,2
959,7/15/18,0
959,7/16/18,1
959,7/17/18,0
959,7/18/18,0
959,7/19/18,0
959,7/20/18,0
959,7/21/18,0
959,7/22/18,2
959,7/23/18,4
959,7/24/18,5
959,7/25/18,0
959,7/26/18,0
959,7/27/18,0
959,7/28/18,1
959,7/29/18,0
959,7/30/18,5
959,7/31/18,1
959,8/1/18,0
959,8/2/18,1
960,6/17/18,0
960,6/18/18,0
960,6/19/18,0
960,6/20/18,0
960,6/21/18,0
960,6/22/18,4
960,6/23/18,0
960,6/24/18,0
960,6/25/18,5
960,6/26/18,2
960,6/27/18,0
960,6/28/18,0
960,6/29/18,0
960,6/30/18,3
960,7/1/18,0
960,7/2/18,0
960,7/3/18,4
960,7/4/18,0
960,7/5/18,1
960,7/6/18,1
960,7/7/18,2
960,7/8/18,3
960,7/9/18,0
960,7/10/18,1
960,7/11/18,0
960,7/12/18,3
960,7/13/18,2
960,7/14/18,0
960,7/15/18,2
960,7/16/18,1
960,7/17/18,0
960,7/18/18,4
960,7/19/18,0
960,7/20/18,1
960,7/21/18,0
960,7/22/18,0
960,7/23/18,1
960,7/24/18,0
960,7/25/18,0
960,7/26/18,0
960,7/27/18,0
960,7/28/18,0
960,7/29/18,0
960,7/30/18,0
960,7/31/18,2
960,8/1/18,0
960,8/2/18,0
960,8/3/18,4
960,8/4/18,3
960,8/5/18,2
960,8/6/18,0
960,8/7/18,0
961,6/14/18,0
961,6/15/18,0
961,6/16/18,0
961,6/17/18,0
961,6/18/18,1
961,6/19/18,0
961,6/20/18,0
961,6/21/18,0
961,6/22/18,0
961,6/23/18,2
961,6/24/18,0
961,6/25/18,0
961,6/26/18,1
961,6/27/18,0
961,6/28/18,4
961,6/29/18,4
961,6/30/18,0
961,7/1/18,0
961,7/2/18,0
961,7/3/18,1
961,7/4/18,0
961,7/5/18,0
961,7/6/18,0
961,7/7/18,4
961,7/8/18,3
961,7/9/18,0
961,7/10/18,0
961,7/11/18,0
961,7/12/18,0
961,7/13/18,0
961,7/14/18,2
961,7/15/18,0
961,7/16/18,0
961,7/17/18,0
961,7/18/18,0
961,7/19/18,0
961,7/20/18,0
961,7/21/18,0
961,7/22/18,0
961,7/23/18,0
961,7/24/18,0
961,7/25/18,0
961,7/26/18,0
961,7/27/18,0
961,7/28/18,2
961,7/29/18,0
961,7/30/18,0
961,7/31/18,2
962,6/8/18,0
962,6/9/18,0
962,6/10/18,0
962,6/11/18,0
962,6/12/18,0
962,6/13/18,0
962,6/14/18,0
962,6/15/18,0
962,6/16/18,0
962,6/17/18,0
962,6/18/18,0
962,6/19/18,0
962,6/20/18,0
962,6/21/18,0
962,6/22/18,0
962,6/23/18,0
962,6/24/18,0
962,6/25/18,0
962,6/26/18,0
962,6/27/18,0
962,6/28/18,0
962,6/29/18,0
962,6/30/18,0
962,7/1/18,0
962,7/2/18,0
962,7/3/18,0
962,7/4/18,0
962,7/5/18,0
962,7/6/18,0
962,7/7/18,0
962,7/8/18,0
962,7/9/18,0
962,7/10/18,0
962,7/11/18,0
962,7/12/18,0
962,7/13/18,0
962,7/14/18,0
962,7/15/18,0
962,7/16/18,0
962,7/17/18,0
962,7/18/18,0
962,7/19/18,0
962,7/20/18,0
962,7/21/18,0
962,7/22/18,0
962,7/23/18,0
962,7/24/18,0
962,7/25/18,0
962,7/26/18,0
962,7/27/18,0
962,7/28/18,0
962,7/29/18,0
962,7/30/18,0
962,7/31/18,0
962,8/1/18,0
962,8/2/18,0
962,8/3/18,0
962,8/4/18,0
962,8/5/18,0
962,8/6/18,0
962,8/7/18,0
962,8/8/18,0
962,8/9/18,0
962,8/10/18,0
962,8/11/18,0
962,8/12/18,0
962,8/13/18,0
962,8/14/18,0
962,8/15/18,0
962,8/16/18,0
962,8/17/18,0
962,8/18/18,0
962,8/19/18,0
962,8/20/18,0
962,8/21/18,0
962,8/22/18,0
962,8/23/18,0
962,8/24/18,0
962,8/25/18,0
962,8/26/18,0
962,8/27/18,0
962,8/28/18,0
962,8/29/18,0
962,8/30/18,0
962,8/31/18,0
962,9/1/18,0
962,9/2/18,0
962,9/3/18,0
962,9/4/18,0
962,9/5/18,0
962,9/6/18,0
962,9/7/18,0
962,9/8/18,0
962,9/9/18,0
962,9/10/18,0
962,9/11/18,0
962,9/12/18,0
962,9/13/18,0
962,9/14/18,0
962,9/15/18,0
962,9/16/18,0
962,9/17/18,0
962,9/18/18,0
962,9/19/18,0
962,9/20/18,0
962,9/21/18,0
962,9/22/18,0
962,9/23/18,0
962,9/24/18,0
962,9/25/18,0
962,9/26/18,0
962,9/27/18,0
962,9/28/18,0
962,9/29/18,0
962,9/30/18,0
962,10/1/18,0
962,10/2/18,0
962,10/3/18,0
962,10/4/18,0
962,10/5/18,0
962,10/6/18,0
962,10/7/18,0
962,10/8/18,0
962,10/9/18,0
962,10/10/18,0
962,10/11/18,0
962,10/12/18,0
962,10/13/18,0
962,10/14/18,0
962,10/15/18,0
962,10/16/18,0
962,10/17/18,0
962,10/18/18,0
962,10/19/18,0
962,10/20/18,0
962,10/21/18,0
962,10/22/18,0
962,10/23/18,0
962,10/24/18,0
962,10/25/18,0
962,10/26/18,0
962,10/27/18,0
962,10/28/18,0
962,10/29/18,0
962,10/30/18,0
962,10/31/18,0
962,11/1/18,0
962,11/2/18,0
962,11/3/18,0
962,11/4/18,0
962,11/5/18,0
962,11/6/18,0
962,11/7/18,0
962,11/8/18,0
962,11/9/18,0
962,11/10/18,0
962,11/11/18,0
962,11/12/18,0
962,11/13/18,0
962,11/14/18,0
962,11/15/18,0
962,11/16/18,0
962,11/17/18,0
962,11/18/18,0
962,11/19/18,0
962,11/20/18,0
962,11/21/18,0
962,11/22/18,0
962,11/23/18,0
962,11/24/18,0
962,11/25/18,0
962,11/26/18,0
962,11/27/18,0
962,11/28/18,0
962,11/29/18,0
962,11/30/18,0
962,12/1/18,0
962,12/2/18,0
962,12/3/18,0
962,12/4/18,0
962,12/5/18,0
962,12/6/18,0
962,12/7/18,0
962,12/8/18,0
962,12/9/18,0
962,12/10/18,0
962,12/11/18,0
962,12/12/18,0
962,12/13/18,0
962,12/14/18,0
962,12/15/18,0
962,12/16/18,0
962,12/17/18,0
962,12/18/18,0
962,12/19/18,0
962,12/20/18,0
962,12/21/18,0
962,12/22/18,0
962,12/23/18,0
962,12/24/18,0
962,12/25/18,0
962,12/26/18,0
962,12/27/18,0
962,12/28/18,0
962,12/29/18,0
962,12/30/18,0
962,12/31/18,0
962,1/1/19,0
962,1/2/19,0
962,1/3/19,0
962,1/4/19,0
962,1/5/19,0
962,1/6/19,0
962,1/7/19,0
962,1/8/19,0
962,1/9/19,0
962,1/10/19,0
962,1/11/19,0
962,1/12/19,0
962,1/13/19,0
962,1/14/19,0
962,1/15/19,0
962,1/16/19,0
962,1/17/19,0
962,1/18/19,0
962,1/19/19,0
962,1/20/19,0
962,1/21/19,0
962,1/22/19,0
962,1/23/19,0
962,1/24/19,0
962,1/25/19,0
962,1/26/19,0
962,1/27/19,0
962,1/28/19,0
962,1/29/19,0
962,1/30/19,0
962,1/31/19,0
962,2/1/19,0
962,2/2/19,0
962,2/3/19,0
962,2/4/19,0
962,2/5/19,0
962,2/6/19,0
962,2/7/19,0
962,2/8/19,0
962,2/9/19,0
962,2/10/19,0
962,2/11/19,0
962,2/12/19,0
962,2/13/19,0
962,2/14/19,0
962,2/15/19,0
962,2/16/19,0
962,2/17/19,0
962,2/18/19,0
962,2/19/19,0
962,2/20/19,0
962,2/21/19,0
962,2/22/19,0
962,2/23/19,0
962,2/24/19,0
962,2/25/19,0
962,2/26/19,0
962,2/27/19,0
962,2/28/19,0
962,3/1/19,0
962,3/2/19,0
962,3/3/19,0
962,3/4/19,0
962,3/5/19,0
962,3/6/19,0
962,3/7/19,0
962,3/8/19,0
962,3/9/19,0
962,3/10/19,0
962,3/11/19,0
962,3/12/19,0
962,3/13/19,0
962,3/14/19,0
962,3/15/19,0
962,3/16/19,0
962,3/17/19,0
962,3/18/19,0
962,3/19/19,0
962,3/20/19,0
962,3/21/19,0
962,3/22/19,0
962,3/23/19,0
962,3/24/19,0
962,3/25/19,0
962,3/26/19,0
962,3/27/19,0
962,3/28/19,0
962,3/29/19,0
962,3/30/19,0
962,3/31/19,0
962,4/1/19,0
962,4/2/19,0
962,4/3/19,0
963,5/19/18,1
963,5/20/18,2
963,5/21/18,0
963,5/22/18,2
963,5/23/18,0
963,5/24/18,0
963,5/25/18,0
963,5/26/18,0
963,5/27/18,0
963,5/28/18,0
963,5/29/18,0
963,5/30/18,0
963,5/31/18,0
963,6/1/18,0
963,6/2/18,0
963,6/3/18,0
963,6/4/18,4
963,6/5/18,1
963,6/6/18,2
963,6/7/18,3
963,6/8/18,3
963,6/9/18,2
963,6/10/18,3
963,6/11/18,0
963,6/12/18,2
963,6/13/18,0
963,6/14/18,0
963,6/15/18,0
963,6/16/18,0
963,6/17/18,1
963,6/18/18,0
963,6/19/18,1
963,6/20/18,0
963,6/21/18,0
963,6/22/18,0
963,6/23/18,0
963,6/24/18,0
963,6/25/18,0
963,6/26/18,2
963,6/27/18,0
963,6/28/18,0
963,6/29/18,0
963,6/30/18,3
963,7/1/18,0
963,7/2/18,0
