title_id,quarter_start_date,first_day_in_KU,last_day_in_KU,avg_units_sold_in_preceding_90_days,active_in_prime_reading,genre
470,4/1/19,4/11/19,6/30/19,0.466666667,0,other fiction
471,4/1/19,4/6/19,6/30/19,0.36,0,other fiction
472,4/1/19,4/23/19,6/30/19,0.444444444,0,nonfiction
473,1/1/19,1/4/19,6/30/19,0.144444444,0,mystery
473,4/1/19,1/4/19,6/30/19,0.355555556,0,mystery
474,1/1/19,1/11/19,6/30/19,0.066666667,0,nonfiction
474,4/1/19,1/11/19,6/30/19,0,0,nonfiction
475,4/1/19,4/5/19,6/30/19,0.3,0,nonfiction
476,4/1/18,5/17/18,12/31/18,0.333333333,0,nonfiction
476,11/1/18,5/17/18,12/31/18,0.388888889,0,nonfiction
477,1/1/19,1/15/19,4/30/19,0.9,0,kids
477,4/1/19,1/15/19,4/30/19,0.177777778,0,kids
478,1/1/19,1/10/19,6/30/19,0.433333333,0,nonfiction
478,4/1/19,1/10/19,6/30/19,0.3,0,nonfiction
479,4/1/18,4/22/18,6/30/18,0.533333333,0,nonfiction
480,4/1/18,4/22/18,6/30/18,0.788888889,0,nonfiction
481,4/1/18,4/23/18,6/30/18,0.866666667,0,other fiction
482,4/1/18,6/3/18,8/31/18,0.646341463,0,nonfiction
483,10/1/18,10/3/18,12/31/18,0.177777778,1,nonfiction
484,4/1/19,4/7/19,6/30/19,0.5,0,nonfiction
485,4/1/19,4/8/19,6/30/19,0.6,0,nonfiction
486,4/1/19,4/6/19,6/30/19,0.644444444,0,nonfiction
487,4/1/18,4/21/18,6/30/18,0.288888889,0,nonfiction
488,4/1/18,4/22/18,6/30/18,0.588888889,0,nonfiction
489,4/1/18,4/20/18,6/30/18,0.6,0,mystery
490,4/1/18,6/2/18,9/30/18,0.255555556,0,nonfiction
490,7/1/18,6/2/18,9/30/18,0.244444444,0,nonfiction
491,4/1/18,6/2/18,9/30/18,0.144444444,0,other fiction
491,7/1/18,6/2/18,9/30/18,0.111111111,0,other fiction
492,4/1/18,6/28/18,3/31/19,0.066666667,0,nonfiction
492,7/1/18,6/28/18,3/31/19,0.044444444,0,nonfiction
492,10/1/18,6/28/18,3/31/19,0.022222222,0,nonfiction
493,1/1/19,1/7/19,6/30/19,0.044444444,0,nonfiction
493,4/1/19,1/7/19,6/30/19,0.044444444,0,nonfiction
494,4/1/19,4/8/19,6/30/19,0.955555556,0,other fiction
495,4/1/19,4/15/19,6/30/19,0.277777778,0,kids
496,4/1/19,4/13/19,6/30/19,0.133333333,0,kids
497,4/1/19,4/24/19,6/30/19,0.155555556,0,other fiction
498,4/1/18,4/23/18,6/30/18,1.855555556,0,nonfiction
499,4/1/18,4/24/18,6/30/18,1.055555556,0,other fiction
500,4/1/18,4/23/18,6/30/18,0.355555556,0,nonfiction
501,4/1/18,6/2/18,12/31/18,0.022222222,0,other fiction
501,7/1/18,6/2/18,12/31/18,0.022222222,0,other fiction
501,10/1/18,6/2/18,12/31/18,0.033333333,0,other fiction
502,4/1/19,4/13/19,6/30/19,0.8,0,other fiction
503,4/1/18,4/20/18,6/30/18,0.6,0,nonfiction
504,4/1/18,4/20/18,6/30/18,1.488888889,0,nonfiction
505,4/1/18,4/20/18,5/31/18,0.466666667,0,nonfiction
506,4/1/18,6/2/18,9/30/18,0.077777778,0,mystery
506,7/1/18,6/2/18,9/30/18,0.144444444,0,mystery
507,4/1/18,4/20/18,6/30/18,0.388888889,0,nonfiction
508,4/1/18,4/22/18,6/30/18,0.4,0,kids
509,4/1/18,4/20/18,6/30/18,0.773333333,0,other fiction
510,4/1/18,6/5/18,12/31/18,0.077777778,0,other fiction
510,7/1/18,6/5/18,12/31/18,0.077777778,0,other fiction
510,10/1/18,6/5/18,12/31/18,0.077777778,0,other fiction
511,4/1/18,6/8/18,12/31/18,0.1,0,nonfiction
511,7/1/18,6/8/18,12/31/18,0.077777778,0,nonfiction
512,4/1/18,5/3/18,12/31/18,0.277777778,0,nonfiction
512,11/1/18,5/3/18,12/31/18,0.112359551,0,nonfiction
513,4/1/18,4/21/18,6/30/18,7.9,0,nonfiction
514,4/1/18,6/2/18,8/31/18,0.411111111,0,nonfiction
515,4/1/18,6/4/18,9/30/18,0.166666667,0,nonfiction
515,7/1/18,6/4/18,9/30/18,0.344444444,0,nonfiction
516,4/1/18,6/2/18,8/31/18,0.577777778,0,nonfiction
517,4/1/18,4/24/18,6/30/18,0.088888889,0,nonfiction
518,4/1/18,4/23/18,6/30/18,0.244444444,0,nonfiction
519,4/1/18,4/24/18,6/30/18,0.622222222,0,mystery
520,4/1/18,6/1/18,8/31/18,0.277777778,0,nonfiction
521,4/1/19,4/6/19,6/30/19,0.544444444,0,other fiction
522,4/1/18,4/20/18,6/30/18,0.577777778,0,nonfiction
523,4/1/18,4/22/18,6/30/18,0.4,0,nonfiction
524,4/1/18,4/28/18,6/30/18,0.488888889,0,nonfiction
525,4/1/18,6/2/18,2/28/19,0.105263158,0,nonfiction
525,7/1/18,6/2/18,2/28/19,0.044444444,0,nonfiction
525,10/1/18,6/2/18,2/28/19,0.022222222,0,nonfiction
526,4/1/18,4/20/18,5/31/18,0.577777778,0,mystery
527,4/1/18,4/27/18,6/30/18,0.355555556,0,nonfiction
528,4/1/18,6/5/18,11/30/18,0.026315789,0,nonfiction
528,7/1/18,6/5/18,11/30/18,0.1,0,nonfiction
529,4/1/18,6/6/18,8/31/18,0.544444444,0,nonfiction
530,4/1/18,6/12/18,12/31/18,0.022222222,0,nonfiction
530,7/1/18,6/12/18,12/31/18,0.055555556,0,nonfiction
531,4/1/19,4/7/19,6/30/19,0.011111111,0,kids
532,4/1/18,4/23/18,6/30/18,0.088888889,0,nonfiction
533,4/1/18,6/2/18,9/30/18,0.3,0,other fiction
533,7/1/18,6/2/18,9/30/18,0.2,0,other fiction
534,4/1/18,6/3/18,8/31/18,0.355555556,0,nonfiction
535,4/1/18,6/24/18,4/30/19,0.1,0,nonfiction
535,7/1/18,6/24/18,4/30/19,0.033333333,0,nonfiction
535,10/1/18,6/24/18,4/30/19,0.022222222,0,nonfiction
535,1/1/19,6/24/18,4/30/19,0.011111111,0,nonfiction
536,4/1/19,4/12/19,6/30/19,0.288888889,0,other fiction
537,4/1/18,4/20/18,6/30/18,0.32183908,0,nonfiction
538,4/1/18,4/22/18,6/30/18,0.333333333,0,nonfiction
539,4/1/18,4/21/18,6/30/18,0.177777778,0,kids
540,4/1/18,4/23/18,9/30/18,0.033333333,0,nonfiction
540,7/1/18,4/23/18,9/30/18,0.044444444,0,nonfiction
541,4/1/18,6/2/18,12/31/18,0.022222222,0,nonfiction
541,7/1/18,6/2/18,12/31/18,0.011111111,0,nonfiction
541,10/1/18,6/2/18,12/31/18,0.011111111,0,nonfiction
542,1/1/19,1/5/19,6/30/19,0.044444444,0,other fiction
542,4/1/19,1/5/19,6/30/19,0.011111111,0,other fiction
543,4/1/19,4/26/19,6/30/19,0.344444444,0,nonfiction
544,4/1/18,4/21/18,6/30/18,0.157894737,0,nonfiction
545,4/1/18,4/21/18,6/30/18,0.577777778,0,nonfiction
546,4/1/18,4/20/18,6/30/18,0.131578947,0,nonfiction
547,4/1/18,4/21/18,6/30/18,0.655555556,0,nonfiction
548,4/1/18,4/21/18,6/30/18,0.555555556,0,other fiction
549,4/1/18,4/25/18,6/30/18,0.244444444,0,kids
550,4/1/18,4/25/18,6/30/18,0.066666667,0,nonfiction
551,4/1/18,4/23/18,6/30/18,0.333333333,0,other fiction
552,4/1/18,4/28/18,6/30/18,0.133333333,0,nonfiction
553,4/1/18,4/24/18,6/30/18,0.611111111,0,nonfiction
554,4/1/18,6/2/18,11/30/18,0,0,mystery
554,7/1/18,6/2/18,11/30/18,0.044444444,0,mystery
555,4/1/18,6/12/18,11/30/18,0.022222222,0,nonfiction
555,7/1/18,6/12/18,11/30/18,0.077777778,0,nonfiction
556,4/1/18,6/11/18,12/31/18,0.111111111,0,nonfiction
556,7/1/18,6/11/18,12/31/18,0.088888889,0,nonfiction
556,10/1/18,6/11/18,12/31/18,0.044444444,0,nonfiction
557,11/1/18,8/25/18,4/30/19,0.133333333,0,nonfiction
558,4/1/18,4/23/18,6/30/18,0.644444444,0,kids
559,4/1/18,4/25/18,6/30/18,0.322222222,0,mystery
560,4/1/18,4/29/18,6/30/18,0.155555556,0,nonfiction
561,4/1/18,4/27/18,6/30/18,0.277777778,0,nonfiction
562,4/1/18,6/3/18,11/30/18,0.066666667,0,nonfiction
562,7/1/18,6/3/18,11/30/18,0.188888889,0,nonfiction
563,4/1/18,6/4/18,8/31/18,1.111111111,0,nonfiction
564,4/1/18,6/3/18,11/30/18,0.177777778,0,mystery
564,7/1/18,6/3/18,11/30/18,0.166666667,0,mystery
565,1/1/19,1/3/19,6/30/19,0.111111111,0,nonfiction
565,4/1/19,1/3/19,6/30/19,0.044444444,0,nonfiction
566,4/1/18,4/22/18,5/31/18,0.122222222,0,nonfiction
567,4/1/18,4/27/18,6/30/18,0.144444444,0,nonfiction
568,4/1/18,4/28/18,6/30/18,0.333333333,0,nonfiction
569,7/1/18,7/3/18,11/30/18,0.055555556,0,other fiction
569,10/1/18,7/3/18,11/30/18,0.022222222,0,other fiction
570,1/1/19,1/7/19,6/30/19,0.066666667,0,nonfiction
570,4/1/19,1/7/19,6/30/19,0.033333333,0,nonfiction
571,1/1/19,1/29/19,6/30/19,0.033333333,0,nonfiction
571,4/1/19,1/29/19,6/30/19,0.033333333,0,nonfiction
572,4/1/18,4/24/18,6/30/18,0.233333333,0,other fiction
573,4/1/18,4/24/18,6/30/18,0.202898551,0,nonfiction
574,4/1/18,4/30/18,5/31/18,0.377777778,0,nonfiction
575,4/1/18,6/3/18,4/30/19,0.044444444,0,mystery
575,7/1/18,6/3/18,4/30/19,0.033333333,0,mystery
575,10/1/18,6/3/18,4/30/19,0,0,mystery
575,1/1/19,6/3/18,4/30/19,0.033333333,0,mystery
576,4/1/18,6/13/18,8/31/18,0.1,0,mystery
577,4/1/18,6/2/18,8/31/18,0.044444444,0,other fiction
578,4/1/18,6/2/18,12/31/18,0.077777778,0,nonfiction
578,7/1/18,6/2/18,12/31/18,0,0,nonfiction
578,10/1/18,6/2/18,12/31/18,0,0,nonfiction
579,1/1/19,1/12/19,5/31/19,0.177777778,0,nonfiction
579,4/1/19,1/12/19,5/31/19,0.044444444,0,nonfiction
580,4/1/19,4/8/19,6/30/19,0.3,0,nonfiction
581,4/1/18,4/21/18,6/30/18,0.3,0,nonfiction
582,4/1/18,4/22/18,5/31/18,0.344444444,0,nonfiction
583,4/1/18,4/29/18,5/31/18,0.2,0,nonfiction
584,4/1/18,5/6/18,6/30/18,0.233333333,0,nonfiction
585,4/1/18,6/18/18,8/31/18,0.1,0,nonfiction
586,7/1/18,7/30/18,3/31/19,0.044444444,0,other fiction
586,10/1/18,7/30/18,3/31/19,0.044444444,0,other fiction
586,1/1/19,7/30/18,3/31/19,0.011111111,0,other fiction
587,11/1/18,8/8/18,11/30/18,0.04,0,nonfiction
588,4/1/19,4/7/19,6/30/19,0.211111111,0,nonfiction
589,4/1/18,4/21/18,5/31/18,0.266666667,0,nonfiction
590,4/1/18,4/22/18,5/31/18,0.616438356,0,nonfiction
591,4/1/18,4/20/18,6/30/18,0.166666667,0,nonfiction
592,4/1/18,4/23/18,6/30/18,0.144444444,0,nonfiction
593,4/1/18,4/27/18,5/31/18,0.133333333,0,nonfiction
594,4/1/18,5/4/18,5/31/18,0.322222222,0,nonfiction
595,4/1/18,4/22/18,6/30/18,0.1,0,nonfiction
596,4/1/18,6/2/18,8/31/18,0.077777778,0,other fiction
597,4/1/18,6/4/18,10/31/18,0.022222222,0,nonfiction
597,7/1/18,6/4/18,10/31/18,0.022222222,0,nonfiction
598,4/1/18,6/6/18,8/31/18,0.1,0,nonfiction
599,4/1/18,6/18/18,7/31/18,0.066666667,0,nonfiction
600,4/1/18,6/21/18,12/31/18,0.111111111,0,other fiction
600,7/1/18,6/21/18,12/31/18,0.111111111,0,other fiction
601,10/1/18,10/3/18,12/31/18,0.455555556,1,nonfiction
602,4/1/18,4/21/18,6/30/18,0.1,0,nonfiction
603,4/1/18,4/29/18,5/31/18,0.2,0,nonfiction
604,4/1/18,4/24/18,6/30/18,0.288888889,0,mystery
605,4/1/18,5/6/18,6/30/18,0.522222222,0,other fiction
606,4/1/18,6/7/18,7/31/18,0.088888889,0,other fiction
607,4/1/18,6/16/18,10/31/18,0.022222222,0,nonfiction
607,7/1/18,6/16/18,10/31/18,0.022222222,0,nonfiction
608,10/1/18,10/4/18,4/30/19,0.044444444,0,other fiction
608,1/1/19,10/4/18,4/30/19,0.022222222,0,other fiction
608,4/1/19,10/4/18,4/30/19,0.077777778,0,other fiction
609,4/1/18,4/21/18,6/30/18,0.055555556,0,other fiction
610,4/1/18,4/24/18,5/31/18,0.588888889,0,other fiction
611,4/1/18,4/24/18,5/31/18,0.188888889,0,nonfiction
612,4/1/18,4/25/18,5/31/18,0.166666667,0,nonfiction
613,4/1/18,4/27/18,5/31/18,0.466666667,0,nonfiction
614,4/1/18,4/28/18,6/30/18,0.088888889,0,nonfiction
615,4/1/18,5/11/18,5/31/18,0.1,0,nonfiction
616,4/1/18,6/2/18,3/31/19,0,0,nonfiction
616,1/1/19,6/2/18,3/31/19,0,0,nonfiction
617,4/1/18,6/2/18,6/30/19,0.022222222,0,other fiction
617,7/1/18,6/2/18,6/30/19,0.055555556,0,other fiction
617,1/1/19,6/2/18,6/30/19,0.011111111,0,other fiction
617,4/1/19,6/2/18,6/30/19,0.011111111,0,other fiction
618,4/1/18,6/6/18,7/31/18,0.111111111,0,nonfiction
619,4/1/18,6/21/18,8/31/18,0.077777778,0,mystery
620,4/1/19,4/22/19,6/30/19,0.012048193,0,nonfiction
621,4/1/18,4/21/18,6/30/18,0.133333333,0,nonfiction
622,4/1/18,4/22/18,5/31/18,0.144444444,0,nonfiction
623,4/1/18,4/21/18,5/31/18,0.177777778,0,nonfiction
624,4/1/18,4/25/18,6/30/18,0.011111111,0,nonfiction
625,4/1/18,4/23/18,6/30/18,0.111111111,0,nonfiction
626,4/1/18,4/23/18,5/31/18,0.055555556,0,nonfiction
627,4/1/18,4/27/18,6/30/18,0.033333333,0,nonfiction
628,4/1/18,5/5/18,6/30/18,0.044444444,0,other fiction
629,4/1/18,6/3/18,8/31/18,0.066666667,0,nonfiction
630,4/1/18,6/12/18,8/31/18,0.033333333,0,nonfiction
631,4/1/18,6/28/18,8/31/18,0.022222222,0,nonfiction
633,1/1/19,1/13/19,3/31/19,0.033333333,0,nonfiction
634,4/1/19,4/26/19,6/30/19,0.291139241,0,nonfiction
635,4/1/19,4/29/19,6/30/19,0.022222222,0,nonfiction
636,4/1/18,4/22/18,5/31/18,0.033333333,0,nonfiction
637,4/1/18,4/22/18,6/30/18,0.044444444,0,nonfiction
638,4/1/18,4/21/18,6/30/18,0.066666667,0,nonfiction
639,4/1/18,4/29/18,5/31/18,0.033333333,0,nonfiction
640,4/1/18,5/2/18,6/30/18,0.033333333,0,nonfiction
641,4/1/18,5/1/18,6/30/18,0.122222222,0,nonfiction
642,4/1/18,4/24/18,6/30/18,0.333333333,0,other fiction
643,4/1/18,6/21/18,8/31/18,0.044444444,0,other fiction
644,4/1/19,5/3/19,6/30/19,0.079365079,0,other fiction
645,4/1/18,4/21/18,5/31/18,0.1,0,other fiction
646,4/1/18,4/22/18,5/31/18,0.044444444,0,nonfiction
647,4/1/18,4/26/18,4/30/18,0.077777778,0,other fiction
648,4/1/18,5/11/18,6/30/18,0.210526316,0,nonfiction
649,4/1/18,5/15/18,5/31/18,0.051282051,0,nonfiction
650,4/1/18,6/2/18,6/30/18,0,0,kids
651,4/1/18,6/9/18,6/30/18,0.044444444,0,nonfiction
652,7/1/18,7/3/18,7/31/18,0.044444444,0,nonfiction
653,4/1/19,5/17/19,5/31/19,0.011111111,0,nonfiction
654,4/1/18,6/5/18,6/30/18,10.21111111,1,mystery
655,7/1/18,9/30/18,11/30/18,17.86666667,1,nonfiction
656,7/1/18,9/30/18,11/30/18,28.61016949,1,nonfiction
657,10/1/18,10/1/18,11/30/18,1.776119403,1,nonfiction
658,10/1/18,10/1/18,11/30/18,12.11235955,1,nonfiction
659,7/1/18,9/30/18,11/30/18,14.31111111,1,mystery
660,11/1/18,11/1/18,11/30/18,50.53932584,1,other fiction
661,11/1/18,11/1/18,6/30/19,6.955555556,0,other fiction
661,4/1/19,11/1/18,6/30/19,2.211111111,1,other fiction
662,11/1/18,11/30/18,12/31/18,6.755555556,1,mystery
663,11/1/18,11/30/18,12/31/18,9.166666667,1,nonfiction
668,1/1/19,3/1/19,5/31/19,0.68,1,nonfiction
669,1/1/19,3/1/19,5/31/19,7.666666667,1,mystery
670,4/1/19,5/13/19,6/30/19,24.84444444,1,mystery
671,4/1/18,4/20/18,5/31/18,0.211111111,0,nonfiction
672,4/1/18,4/20/18,6/30/18,0.466666667,0,nonfiction
673,4/1/18,4/20/18,5/31/18,0.322222222,0,nonfiction
674,4/1/18,4/20/18,6/30/18,0.488888889,0,nonfiction
675,4/1/18,4/20/18,8/31/18,3.933333333,0,other fiction
675,7/1/18,4/20/18,8/31/18,0.622222222,0,other fiction
676,4/1/18,4/20/18,6/30/18,0.333333333,0,nonfiction
677,4/1/18,4/20/18,9/30/18,1.111111111,0,mystery
677,7/1/18,4/20/18,9/30/18,0.777777778,0,mystery
678,4/1/18,4/20/18,6/30/18,1.333333333,0,kids
679,4/1/18,4/20/18,8/31/18,1.905660377,0,nonfiction
679,7/1/18,4/20/18,8/31/18,0.911111111,0,nonfiction
680,4/1/18,4/20/18,8/31/18,2.222222222,0,other fiction
680,7/1/18,4/20/18,8/31/18,0.733333333,0,other fiction
681,4/1/18,4/20/18,9/30/18,0.944444444,0,nonfiction
681,7/1/18,4/20/18,9/30/18,0.851851852,0,nonfiction
682,4/1/18,4/20/18,8/31/18,9.596491228,0,mystery
682,7/1/18,4/20/18,8/31/18,3.944444444,0,mystery
683,4/1/18,4/20/18,8/31/18,1.462686567,0,nonfiction
683,7/1/18,4/20/18,8/31/18,1.5,0,nonfiction
684,4/1/18,4/20/18,12/31/18,2.177777778,0,nonfiction
684,7/1/18,4/20/18,12/31/18,1.815789474,0,nonfiction
684,10/1/18,4/20/18,12/31/18,1.622222222,0,nonfiction
685,4/1/18,4/20/18,12/31/18,2.686046512,0,mystery
685,7/1/18,4/20/18,12/31/18,2.448717949,0,mystery
685,10/1/18,4/20/18,12/31/18,2.533333333,0,mystery
686,4/1/18,4/20/18,9/30/18,1.044444444,0,nonfiction
686,7/1/18,4/20/18,9/30/18,0.682926829,0,nonfiction
687,4/1/18,4/20/18,12/31/18,1.544444444,0,nonfiction
687,7/1/18,4/20/18,12/31/18,1,0,nonfiction
687,10/1/18,4/20/18,12/31/18,0.988888889,0,nonfiction
688,4/1/18,4/20/18,9/30/18,1.077777778,0,kids
688,7/1/18,4/20/18,9/30/18,1.2,0,kids
689,4/1/18,4/20/18,9/30/18,0.3,0,nonfiction
689,7/1/18,4/20/18,9/30/18,0.2,0,nonfiction
690,4/1/18,4/20/18,12/31/18,0.7,1,nonfiction
690,7/1/18,4/20/18,12/31/18,0.555555556,1,nonfiction
690,10/1/18,4/20/18,12/31/18,0.355555556,1,nonfiction
691,4/1/18,4/20/18,12/31/18,3.044444444,0,mystery
691,7/1/18,4/20/18,12/31/18,2.088888889,0,mystery
691,10/1/18,4/20/18,12/31/18,1.388888889,0,mystery
692,4/1/18,4/20/18,8/31/18,11.06666667,0,other fiction
692,7/1/18,4/20/18,8/31/18,1.877777778,0,other fiction
693,4/1/18,4/20/18,6/30/18,0.397727273,0,other fiction
694,4/1/18,4/20/18,4/30/19,5.888888889,0,other fiction
694,7/1/18,4/20/18,4/30/19,2.133333333,0,other fiction
694,10/1/18,4/20/18,4/30/19,1.977777778,0,other fiction
694,1/1/19,4/20/18,4/30/19,1.766666667,0,other fiction
694,4/1/19,4/20/18,4/30/19,1.544444444,0,other fiction
695,4/1/18,4/20/18,12/31/18,0.366666667,0,nonfiction
695,7/1/18,4/20/18,12/31/18,0.277777778,0,nonfiction
695,10/1/18,4/20/18,12/31/18,0.87037037,0,nonfiction
696,4/1/18,4/20/18,9/30/18,1.077777778,0,other fiction
696,7/1/18,4/20/18,9/30/18,0.422222222,0,other fiction
697,4/1/18,4/20/18,12/31/18,0.177777778,1,nonfiction
697,7/1/18,4/20/18,12/31/18,0.555555556,1,nonfiction
697,10/1/18,4/20/18,12/31/18,0.133333333,1,nonfiction
698,4/1/18,4/20/18,6/30/19,2.633333333,0,other fiction
698,7/1/18,4/20/18,6/30/19,14.64444444,0,other fiction
698,10/1/18,4/20/18,6/30/19,7.488888889,0,other fiction
698,1/1/19,4/20/18,6/30/19,0.966666667,1,other fiction
698,4/1/19,4/20/18,6/30/19,0.766666667,1,other fiction
699,4/1/18,4/20/18,12/31/18,0.933333333,1,other fiction
699,7/1/18,4/20/18,12/31/18,1.133333333,1,other fiction
699,10/1/18,4/20/18,12/31/18,0.277777778,1,other fiction
700,4/1/18,4/20/18,6/30/19,7.4,0,kids
700,7/1/18,4/20/18,6/30/19,5.044444444,1,kids
700,10/1/18,4/20/18,6/30/19,3.566666667,1,kids
700,1/1/19,4/20/18,6/30/19,5.822222222,1,kids
700,4/1/19,4/20/18,6/30/19,3.833333333,1,kids
701,4/1/18,4/21/18,5/31/18,0.3,0,other fiction
702,4/1/18,4/21/18,6/30/18,0.111111111,0,nonfiction
703,4/1/18,4/21/18,6/30/18,0.35443038,0,nonfiction
704,4/1/18,4/20/18,6/30/18,1.866666667,0,other fiction
705,4/1/18,4/20/18,6/30/18,0.188888889,0,other fiction
706,4/1/18,4/21/18,6/30/18,0.277777778,0,nonfiction
707,4/1/18,4/20/18,6/30/18,0.127272727,0,nonfiction
708,4/1/18,4/20/18,5/31/18,0.211111111,0,nonfiction
709,4/1/18,4/20/18,6/30/18,0.722222222,0,kids
710,4/1/18,4/20/18,6/30/18,0.766666667,0,nonfiction
711,4/1/18,4/20/18,6/30/18,0.633333333,0,mystery
712,4/1/18,4/20/18,8/31/18,0.539473684,0,nonfiction
712,7/1/18,4/20/18,8/31/18,0.188888889,0,nonfiction
713,4/1/18,4/21/18,9/30/18,1.011111111,0,nonfiction
713,7/1/18,4/21/18,9/30/18,0.566666667,0,nonfiction
714,4/1/18,4/21/18,12/31/18,0.233333333,0,nonfiction
714,7/1/18,4/21/18,12/31/18,0.077777778,0,nonfiction
714,10/1/18,4/21/18,12/31/18,0.088888889,0,nonfiction
715,4/1/18,4/21/18,12/31/18,0.311111111,0,nonfiction
715,7/1/18,4/21/18,12/31/18,0.088888889,0,nonfiction
715,10/1/18,4/21/18,12/31/18,0.188888889,0,nonfiction
716,4/1/18,4/20/18,9/30/18,1.2,0,kids
716,7/1/18,4/20/18,9/30/18,0.611111111,0,kids
717,4/1/18,4/20/18,6/30/18,0.422222222,0,nonfiction
718,4/1/18,4/21/18,12/31/18,1.122222222,0,nonfiction
718,7/1/18,4/21/18,12/31/18,0.962962963,0,nonfiction
718,10/1/18,4/21/18,12/31/18,0.933333333,0,nonfiction
719,4/1/18,4/21/18,9/30/18,0.611111111,0,mystery
719,7/1/18,4/21/18,9/30/18,0.444444444,0,mystery
720,4/1/18,4/20/18,9/30/18,0.955555556,0,mystery
720,7/1/18,4/20/18,9/30/18,0.766666667,0,mystery
721,4/1/18,4/20/18,8/31/18,2.635135135,0,mystery
721,7/1/18,4/20/18,8/31/18,0.644444444,0,mystery
722,4/1/18,4/21/18,11/30/18,0.188888889,0,other fiction
722,7/1/18,4/21/18,11/30/18,0.31884058,0,other fiction
722,10/1/18,4/21/18,11/30/18,0.356164384,0,other fiction
723,4/1/18,4/21/18,12/31/18,1.977777778,0,nonfiction
723,7/1/18,4/21/18,12/31/18,0.566666667,0,nonfiction
723,10/1/18,4/21/18,12/31/18,0.633333333,0,nonfiction
724,4/1/18,4/20/18,6/30/18,0.688888889,0,nonfiction
725,4/1/18,4/20/18,12/31/18,1.724137931,0,nonfiction
725,7/1/18,4/20/18,12/31/18,0.516853933,0,nonfiction
725,10/1/18,4/20/18,12/31/18,0.411111111,0,nonfiction
726,4/1/18,4/20/18,9/30/18,0.755555556,0,nonfiction
726,7/1/18,4/20/18,9/30/18,0.366666667,0,nonfiction
727,4/1/18,4/21/18,8/31/18,0.677777778,0,nonfiction
727,7/1/18,4/21/18,8/31/18,0.266666667,0,nonfiction
728,4/1/18,4/21/18,12/31/18,1.222222222,0,nonfiction
728,7/1/18,4/21/18,12/31/18,0.322222222,0,nonfiction
728,10/1/18,4/21/18,12/31/18,0.454545455,0,nonfiction
729,4/1/18,4/20/18,8/31/18,3.266666667,0,nonfiction
729,7/1/18,4/20/18,8/31/18,0.577777778,0,nonfiction
730,4/1/18,4/20/18,9/30/18,1.455555556,0,nonfiction
730,7/1/18,4/20/18,9/30/18,0.955555556,0,nonfiction
731,4/1/18,4/20/18,12/31/18,0.577777778,0,nonfiction
731,7/1/18,4/20/18,12/31/18,0.244444444,0,nonfiction
731,10/1/18,4/20/18,12/31/18,0.233333333,0,nonfiction
732,4/1/18,4/21/18,12/31/18,0.988888889,0,nonfiction
732,7/1/18,4/21/18,12/31/18,0.488888889,0,nonfiction
732,10/1/18,4/21/18,12/31/18,0.766666667,0,nonfiction
733,4/1/18,4/21/18,12/31/18,0.922222222,0,other fiction
733,7/1/18,4/21/18,12/31/18,0.7,0,other fiction
733,10/1/18,4/21/18,12/31/18,0.577777778,0,other fiction
734,4/1/18,4/21/18,12/31/18,1.011111111,0,nonfiction
734,7/1/18,4/21/18,12/31/18,0.644444444,0,nonfiction
734,10/1/18,4/21/18,12/31/18,0.422222222,0,nonfiction
735,4/1/18,4/21/18,9/30/18,0.488888889,0,kids
735,7/1/18,4/21/18,9/30/18,0.277777778,0,kids
736,4/1/18,4/21/18,12/31/18,0.4,0,nonfiction
736,7/1/18,4/21/18,12/31/18,0.177777778,0,nonfiction
736,10/1/18,4/21/18,12/31/18,0.233333333,0,nonfiction
737,4/1/18,4/20/18,8/31/18,0.455555556,0,nonfiction
737,7/1/18,4/20/18,8/31/18,0.088888889,0,nonfiction
738,4/1/18,4/20/18,12/31/18,0.366666667,0,nonfiction
738,7/1/18,4/20/18,12/31/18,0.244444444,0,nonfiction
738,10/1/18,4/20/18,12/31/18,0.2,0,nonfiction
739,4/1/18,4/21/18,9/30/18,1.744444444,0,nonfiction
739,7/1/18,4/21/18,9/30/18,1.133333333,0,nonfiction
740,4/1/18,4/21/18,8/31/18,0.455555556,0,nonfiction
740,7/1/18,4/21/18,8/31/18,0.222222222,0,nonfiction
741,4/1/18,4/20/18,9/30/18,0.942528736,0,nonfiction
741,7/1/18,4/20/18,9/30/18,0.144444444,0,nonfiction
742,4/1/18,4/20/18,8/31/18,0.813333333,0,nonfiction
742,7/1/18,4/20/18,8/31/18,0.46835443,1,nonfiction
743,4/1/18,4/20/18,8/31/18,2.134831461,0,other fiction
743,7/1/18,4/20/18,8/31/18,1.766666667,0,other fiction
744,4/1/18,4/20/18,12/31/18,11.03333333,0,other fiction
744,7/1/18,4/20/18,12/31/18,1.577777778,0,other fiction
744,10/1/18,4/20/18,12/31/18,0.777777778,0,other fiction
745,4/1/18,4/20/18,12/31/18,1.277777778,0,other fiction
745,7/1/18,4/20/18,12/31/18,0.744444444,0,other fiction
745,10/1/18,4/20/18,12/31/18,0.588888889,0,other fiction
746,4/1/18,4/20/18,11/30/18,1.822222222,0,nonfiction
746,7/1/18,4/20/18,11/30/18,1.078651685,0,nonfiction
746,10/1/18,4/20/18,11/30/18,1.177777778,0,nonfiction
747,4/1/18,4/21/18,6/30/18,0.693333333,0,nonfiction
